word,Vision,Motor,Socialness,Emotion,Emotion_abs+1,Time,Space
顺,1.4,1.75862069,1.366666667,1.133333333,2.133333333,1.033333333,1.533333333
警察局,4.866666667,2.310344828,5.6,0.1,1.1,1,5.2
旋律,2.4,1.862068966,1.4,0.966666667,1.966666667,1.033333333,1.2
套鞋,4.233333333,2.620689655,1.166666667,0.1,1.1,1,1.733333333
停火,2.7,2.448275862,4.133333333,-0.033333333,1.033333333,1.2,2.233333333
民俗,2.8,1.517241379,4.933333333,0.7,1.7,1.2,2.1
奶奶,3.966666667,2.689655172,5,1.366666667,2.366666667,1.6,1.266666667
知己,2.766666667,2.103448276,5.333333333,2.3,3.3,1,1.266666667
倡导,2,1.965517241,4.933333333,1.5,2.5,1.1,1.533333333
氧气,3.933333333,2.896551724,1.1,0.433333333,1.433333333,1,1.733333333
自洽,1.966666667,1.310344828,1.9,1.066666667,2.066666667,1.033333333,1.233333333
作战,2.766666667,2.310344828,5.1,-0.833333333,1.833333333,1.2,2.766666667
新生代,2.3,1.379310345,5.2,1.033333333,2.033333333,4.766666667,1.6
摄像头,5.4,4.137931034,1.866666667,0.1,1.1,1,1.7
固执,2.333333333,1.965517241,1.766666667,-1.366666667,2.366666667,1.066666667,1.133333333
再度,1.3,1.24137931,1.566666667,0.066666667,1.066666667,2.9,1.066666667
曙光,3.3,1.827586207,1.766666667,2.033333333,3.033333333,1.466666667,2.2
播出,2.166666667,1.862068966,3.4,0.366666667,1.366666667,1.2,1.633333333
僵尸,4.833333333,4.206896552,1.2,-2.533333333,3.533333333,1.166666667,1.766666667
死因,2.033333333,1.448275862,1.966666667,-2.733333333,3.733333333,1,1.1
洋面,3.133333333,1.379310345,1.166666667,0.133333333,1.133333333,1,2.8
结出,1.8,1.413793103,1.4,0.2,1.2,1.233333333,1.6
湖面,4.866666667,2.275862069,1.1,0.133333333,1.133333333,1,5.633333333
稳固,2.033333333,1.793103448,1.5,2.033333333,3.033333333,1.1,1.766666667
重灾区,3.3,1.379310345,4.833333333,-3.266666667,4.266666667,1.033333333,5.133333333
而,1.133333333,1.137931034,1.166666667,-0.133333333,1.133333333,1,1
地球,5.733333333,2.862068966,2.033333333,0.3,1.3,1,5.433333333
投,1.9,4.206896552,1.4,0.166666667,1.166666667,1.066666667,2.5
年来,1.3,1.172413793,1.366666667,0.133333333,1.133333333,5.2,1.066666667
经受,1.733333333,1.517241379,1.566666667,-1.033333333,2.033333333,1.233333333,1.2
整整,1.433333333,1.206896552,1.266666667,0.1,1.1,1.033333333,1.166666667
一审,2.166666667,1.517241379,5.3,-0.266666667,1.266666667,1.6,1.666666667
监控,4.033333333,3.379310345,4.466666667,-0.1,1.1,1.166666667,2.5
近距,2.033333333,1.862068966,1.366666667,0.3,1.3,1.166666667,4.5
深度,1.9,1.620689655,1.233333333,0.5,1.5,1,3.4
必然,1.233333333,1.172413793,1.2,0.2,1.2,1.066666667,1.033333333
跳脱,2.3,2.24137931,2.1,-0.433333333,1.433333333,1.133333333,2.3
萝卜,6.066666667,3.172413793,1.1,0.233333333,1.233333333,1,2.066666667
重男轻女,2.766666667,2.379310345,5.033333333,-2.566666667,3.566666667,1,1.166666667
枝,3.266666667,1.827586207,1.1,0.066666667,1.066666667,1,2
投射,2.633333333,2.482758621,1.766666667,-0.033333333,1.033333333,1.066666667,2.833333333
重力,2.7,2.068965517,1.166666667,0.133333333,1.133333333,1,1.766666667
价钱,2.866666667,1.620689655,2.233333333,0.3,1.3,1,1.133333333
立交,2.7,1.827586207,1.5,0.1,1.1,1.033333333,4
歌手,4.066666667,3.827586207,5.4,0.9,1.9,1.033333333,1.4
动工,2.333333333,2,3.166666667,0.566666667,1.566666667,1.366666667,2.566666667
半衰期,2.666666667,1.448275862,1.2,-0.866666667,1.866666667,5.166666667,1.166666667
常,1.3,1.172413793,1.166666667,0.233333333,1.233333333,1.866666667,1.033333333
买方,2.333333333,1.896551724,5.433333333,0.1,1.1,1,1.4
脂肪酸,3.5,1.344827586,1.133333333,-0.1,1.1,1,1.2
不平,1.8,1.827586207,1.533333333,-1.2,2.2,1.033333333,1.933333333
当事,1.733333333,1.24137931,2.866666667,-0.133333333,1.133333333,1.333333333,1.266666667
寿星,3.6,2.655172414,4.533333333,2.1,3.1,2.566666667,1.5
假定,1.633333333,1.344827586,1.533333333,-0.3,1.3,1.066666667,1.033333333
广播剧,3.7,1.75862069,4.2,0.266666667,1.266666667,1.2,1.7
乏,1.533333333,1.965517241,1.2,-1.466666667,2.466666667,1.166666667,1.266666667
浩瀚,2.466666667,1.75862069,1.4,1.766666667,2.766666667,1.033333333,3.866666667
登记,2.6,2.448275862,4.666666667,0.233333333,1.233333333,1.366666667,1.566666667
纺织,4.333333333,3.413793103,1.6,0.166666667,1.166666667,1.033333333,1.8
达到,1.6,1.344827586,1.433333333,0.5,1.5,1.1,1.866666667
多情,2.033333333,1.862068966,2.566666667,-0.1,1.1,1,1.1
侍候,2.4,2.137931034,5.033333333,0.033333333,1.033333333,1.366666667,1.833333333
浇筑,3.033333333,2.379310345,1.466666667,0.3,1.3,1.133333333,3.2
公益,2.533333333,1.586206897,5.533333333,2.1,3.1,1.1,1.433333333
开辟,2.133333333,1.724137931,2.733333333,1.033333333,2.033333333,1.733333333,2.6
生于,1.466666667,1.310344828,1.7,0.266666667,1.266666667,3.1,1.2
花烛,4.9,2.275862069,1.833333333,1.066666667,2.066666667,1.033333333,1.766666667
宝刀,4.433333333,2.586206897,1.333333333,1,2,1,1.866666667
广告词,3.733333333,2.034482759,3.166666667,-0.066666667,1.066666667,1,1.233333333
知名度,2.033333333,1.517241379,5.033333333,0.833333333,1.833333333,1,1.366666667
春风,3.3,2.034482759,1.1,1.8,2.8,2.7,2.333333333
浸满,2.3,2.068965517,1.633333333,0.4,1.4,1.233333333,2.766666667
航母,5.433333333,2.551724138,2.166666667,0.266666667,1.266666667,1,4.5
一侧,1.466666667,1.75862069,1.233333333,0.1,1.1,1,4.266666667
高速,3.3,2.551724138,1.433333333,0.2,1.2,1.666666667,3.566666667
焕发,1.966666667,1.379310345,1.766666667,1.966666667,2.966666667,1.066666667,1.433333333
翅,4.366666667,3.517241379,1.166666667,0.166666667,1.166666667,1,2.133333333
尊,1.666666667,1.655172414,2.3,1.2,2.2,1,1.233333333
司马,2.466666667,1.413793103,3.4,0.066666667,1.066666667,1,1.266666667
担保,2.4,2.068965517,5.1,0.633333333,1.633333333,1.166666667,1.366666667
当好,1.366666667,1.206896552,1.433333333,0.733333333,1.733333333,1.1,1.1
共存,1.8,1.413793103,3.866666667,0.9,1.9,1.6,2.066666667
道理,1.833333333,1.344827586,1.633333333,0.466666667,1.466666667,1.033333333,1.066666667
售假,2.433333333,1.689655172,4.233333333,-1.933333333,2.933333333,1.033333333,1.6
轻点,1.666666667,2,1.166666667,0.166666667,1.166666667,1,1.3
直升机,6.033333333,3.75862069,2.2,0.1,1.1,1,4.533333333
吐槽,2.666666667,2.448275862,4.3,-1.833333333,2.833333333,1.066666667,1.2
流感,3.1,2.379310345,2.866666667,-1.9,2.9,1.066666667,1.633333333
嘉奖,2.866666667,2.379310345,5.266666667,3.266666667,4.266666667,1.066666667,1.466666667
配套,2.233333333,1.620689655,1.966666667,0.433333333,1.433333333,1.033333333,1.966666667
宣战,3,2.482758621,5.9,-2,3,1.333333333,2.466666667
层叠,2.2,1.965517241,1.666666667,0.2,1.2,1.066666667,3.2
新石器,3.733333333,1.379310345,1.966666667,0.2,1.2,3.4,2.2
港元,4.566666667,1.379310345,3.166666667,0.1,1.1,1,1.7
彝族,3.866666667,1.551724138,4.766666667,-0.1,1.1,1,2.2
中断,2.033333333,2.448275862,1.9,-1.433333333,2.433333333,1.4,2.166666667
遗留,1.966666667,1.75862069,2.733333333,-0.8,1.8,1.566666667,1.966666667
浓度,2.333333333,1.24137931,1.133333333,0.166666667,1.166666667,1,1.3
虎,5.666666667,4.137931034,1.1,0.133333333,1.133333333,1,1.733333333
要么,1.166666667,1.137931034,1.266666667,0.033333333,1.033333333,1.033333333,1.1
议席,3.033333333,1.586206897,5.466666667,0.166666667,1.166666667,1.033333333,2.5
预估,2,1.517241379,2.7,0.133333333,1.133333333,1.733333333,1.266666667
道谢,2.633333333,3.517241379,4.933333333,2.466666667,3.466666667,1.066666667,1.566666667
分立,1.866666667,1.896551724,3.1,-0.2,1.2,1.033333333,2.4
乱神,1.866666667,1.448275862,1.966666667,-1.566666667,2.566666667,1.033333333,1.433333333
公会,2.8,1.344827586,5.566666667,0.133333333,1.133333333,1,2.833333333
正宗,1.966666667,1.206896552,2.633333333,1.333333333,2.333333333,1.033333333,1.133333333
批发,2.733333333,2.103448276,4.133333333,0.066666667,1.066666667,1.1,1.9
礼金,3.966666667,2.344827586,3.9,1.166666667,2.166666667,1,1.3
切断,2.133333333,3.344827586,1.633333333,-1.233333333,2.233333333,1.066666667,2.833333333
选择性,1.833333333,1.448275862,1.8,0.133333333,1.133333333,1.1,1.133333333
小水滴,5.233333333,2.344827586,1.133333333,0.133333333,1.133333333,1,1.9
陶冶,2.033333333,1.517241379,2.233333333,1.6,2.6,1.066666667,1.433333333
歧义,2.033333333,1.413793103,1.733333333,-1.9,2.9,1.033333333,1.033333333
先入,1.433333333,1.620689655,1.966666667,0.2,1.2,2.233333333,1.8
纪念,2.1,2.103448276,4.633333333,1.6,2.6,1.6,1.333333333
碟,4.266666667,2.862068966,1.166666667,-0.066666667,1.066666667,1,1.733333333
俊秀,2.266666667,1.586206897,1.766666667,2.466666667,3.466666667,1.033333333,1.2
决斗,2.733333333,3,5.466666667,-1.133333333,2.133333333,1.133333333,2.833333333
亲属,2.966666667,2.034482759,5.666666667,1.533333333,2.533333333,1.033333333,1.433333333
民众,3.066666667,1.689655172,5.833333333,0.333333333,1.333333333,1,1.966666667
多种,1.5,1.344827586,1.766666667,0.266666667,1.266666667,1,1.333333333
未定,1.266666667,1.206896552,1.266666667,-0.3,1.3,1.2,1.133333333
六边形,5.566666667,4.172413793,1.1,0.133333333,1.133333333,1,3.6
劫,2.533333333,2.75862069,3.4,-2.566666667,3.566666667,1.033333333,1.833333333
沦为,1.7,1.310344828,2.566666667,-2.033333333,3.033333333,1.133333333,1.266666667
省心,2,1.620689655,1.8,1.633333333,2.633333333,1.033333333,1.2
行销,2.5,1.620689655,3.8,-0.4,1.4,1.1,2.3
值得,1.466666667,1.206896552,1.633333333,1.566666667,2.566666667,1.066666667,1.033333333
数千,1.8,1.551724138,1.933333333,0.1,1.1,1,1.3
引爆,3.1,3.137931034,2.2,-2.1,3.1,1.2,2.333333333
相容,1.9,1.551724138,2.766666667,0.633333333,1.633333333,1.033333333,1.733333333
静待,1.9,1.896551724,1.866666667,1,2,1.666666667,1.666666667
侍奉,2.7,2.379310345,5.566666667,0.8,1.8,1.166666667,1.866666667
失望,2,2.310344828,1.8,-3,4,1,1.166666667
东,1.933333333,2.310344828,1.233333333,0.1,1.1,1,5.4
治疗,2.9,2.827586207,4.7,1.066666667,2.066666667,1.133333333,1.5
口袋,5.2,4.448275862,1.066666667,0.1,1.1,1,2.333333333
网购,4.266666667,2.655172414,4.8,0.266666667,1.266666667,1.066666667,2.166666667
遵守,2.033333333,1.862068966,4.233333333,1.766666667,2.766666667,1.033333333,1.333333333
对话,2.466666667,2.724137931,5.433333333,0.133333333,1.133333333,1.1,1.433333333
写法,2.133333333,1.655172414,1.6,0.133333333,1.133333333,1,1.2
党报,3.8,1.448275862,4.666666667,0.4,1.4,1.033333333,1.566666667
鱼雷,4.933333333,2,1.366666667,-0.766666667,1.766666667,1.033333333,2.8
众多,1.733333333,1.379310345,3.366666667,0.333333333,1.333333333,1,1.733333333
兵役,3.533333333,2,5.366666667,0,1,1.366666667,2
除了,1.166666667,1.137931034,1.366666667,-0.133333333,1.133333333,1.033333333,1.033333333
拉黑,2.9,2.275862069,4.433333333,-2.533333333,3.533333333,1.1,1.3
作用力,2.066666667,1.620689655,1.533333333,0.3,1.3,1.033333333,1.4
优势,1.9,1.413793103,1.633333333,2.7,3.7,1.033333333,1.1
手臂,5.633333333,5.034482759,1.166666667,0.066666667,1.066666667,1,2.266666667
属,1.4,1.172413793,1.7,0.066666667,1.066666667,1.033333333,1.266666667
中文版,2.933333333,1.448275862,2.1,0.166666667,1.166666667,1,1.3
工部,2.7,1.310344828,5.366666667,0.066666667,1.066666667,1,2.6
法典,3.966666667,1.75862069,4.266666667,0.366666667,1.366666667,1.066666667,1.5
隐私,2,1.689655172,2.033333333,-0.166666667,1.166666667,1.033333333,1.3
赏赐,2.666666667,2.724137931,5.266666667,2.433333333,3.433333333,1.066666667,1.666666667
座,2.3,2.206896552,1.4,0.1,1.1,1,2.8
县级,2.633333333,1.275862069,3.9,0.1,1.1,1,3.166666667
乾坤,2.3,1.620689655,1.5,1.033333333,2.033333333,1.1,2.4
日志,3.333333333,1.75862069,1.9,0.166666667,1.166666667,3.533333333,1.266666667
希望,1.733333333,1.655172414,1.766666667,2.5,3.5,1.233333333,1.1
尽快,1.6,1.482758621,1.3,0.233333333,1.233333333,4.566666667,1.233333333
坦诚,2.566666667,1.965517241,3.333333333,2.433333333,3.433333333,1.033333333,1.2
不计,1.433333333,1.137931034,1.266666667,-0.2,1.2,1.066666667,1.033333333
板块,2.766666667,1.482758621,1.4,0.133333333,1.133333333,1,2.8
泡水,3.7,2.896551724,1.133333333,-0.166666667,1.166666667,1.166666667,2.433333333
写道,1.933333333,2.172413793,1.3,0.166666667,1.166666667,1.066666667,1.466666667
博大精深,1.933333333,1.310344828,2.433333333,2.8,3.8,1.333333333,1.633333333
鱼,5.6,4.379310345,1.166666667,0.2,1.2,1,1.766666667
文案,3,1.655172414,2.666666667,0.233333333,1.233333333,1.033333333,1.3
杯,4.2,3.448275862,1.133333333,0.066666667,1.066666667,1,1.933333333
迂腐,2.233333333,1.551724138,2.333333333,-3.1,4.1,1.1,1.066666667
矫健,2.3,2.482758621,1.7,2.566666667,3.566666667,1.166666667,1.7
遗嘱,3.6,2.724137931,4.9,-1.633333333,2.633333333,1.8,1.366666667
内疚,2.033333333,2.206896552,1.833333333,-2.666666667,3.666666667,1.033333333,1.266666667
倾盆大雨,4.566666667,2.793103448,1.1,-1.233333333,2.233333333,1.133333333,3.5
接近,1.833333333,2.068965517,2.1,0.4,1.4,1.333333333,2.633333333
后宫,3.766666667,1.896551724,5.266666667,0.2,1.2,1.166666667,4.233333333
缩写,2.333333333,1.689655172,1.266666667,-0.1,1.1,1.033333333,1.3
鸦片,4.766666667,3.24137931,1.7,-3.4,4.4,1,1.5
投入,1.866666667,1.931034483,2.2,0.466666667,1.466666667,1.133333333,2.033333333
审计,2.433333333,1.862068966,4.666666667,0.133333333,1.133333333,1.266666667,1.466666667
重点,1.9,1.620689655,1.733333333,0.833333333,1.833333333,1,1.233333333
参谋长,3.4,1.620689655,5.633333333,0.3,1.3,1.033333333,1.5
审美,2.1,1.655172414,2.3,1.033333333,2.033333333,1.033333333,1.233333333
青山绿水,4.7,1.75862069,1.1,2.066666667,3.066666667,1.033333333,5.133333333
有着,1.3,1.24137931,1.3,0.066666667,1.066666667,1.033333333,1.033333333
防伪,2.466666667,1.689655172,2.466666667,0.033333333,1.033333333,1.033333333,1.4
放射性,2.233333333,1.724137931,1.333333333,-1.1,2.1,1,1.733333333
鼻子,5.866666667,5.586206897,1.3,0.133333333,1.133333333,1,1.766666667
十年,2.5,2.068965517,1.1,0.066666667,1.066666667,6.933333333,1.433333333
八大,2,1.75862069,2.666666667,0.133333333,1.133333333,2.7,1.6
光阴,2.233333333,1.482758621,1.2,0.6,1.6,4.9,1.5
文庙,4,1.620689655,3.7,0.233333333,1.233333333,1.066666667,4.933333333
经济界,2.8,1.275862069,5.166666667,0.166666667,1.166666667,1,2.266666667
信心,1.966666667,1.896551724,1.7,2.4,3.4,1.033333333,1.166666667
何,1.166666667,1.172413793,1.166666667,0.1,1.1,1,1.033333333
暴力,2.8,3.103448276,2.833333333,-3.6,4.6,1.033333333,1.533333333
青春期,3.2,1.965517241,2.733333333,0.8,1.8,6.133333333,1.5
图纸,4.533333333,2.310344828,1.333333333,0.233333333,1.233333333,1,1.966666667
注册,2.233333333,1.862068966,3.4,0.166666667,1.166666667,1.2,1.266666667
核子,2.766666667,1.344827586,1.133333333,0.133333333,1.133333333,1,1.366666667
房东,3.8,2.310344828,5.4,0.066666667,1.066666667,1.033333333,2.033333333
课时,2.5,1.379310345,2.9,0.1,1.1,5.4,1.133333333
毫不,1.233333333,1.275862069,1.333333333,0.066666667,1.066666667,1.033333333,1.033333333
特许,1.866666667,1.586206897,4.266666667,1.066666667,2.066666667,1.033333333,1.166666667
资源,2.266666667,1.413793103,1.533333333,0.833333333,1.833333333,1.033333333,1.4
春日,3.566666667,1.655172414,1.066666667,1.433333333,2.433333333,6.3,1.633333333
衰竭,2.133333333,1.827586207,1.533333333,-3.266666667,4.266666667,1.533333333,1.333333333
池,4.233333333,2.275862069,1.1,0.033333333,1.033333333,1,4.966666667
邦联,2.6,1.24137931,5.533333333,0.1,1.1,1.066666667,2.9
负伤,2.633333333,2.724137931,2,-3.1,4.1,1.066666667,1.433333333
帝,2.8,1.724137931,4.1,0.366666667,1.366666667,1.133333333,1.433333333
带领,2.033333333,2.275862069,5.066666667,0.8,1.8,1.1,2.3
总指挥,3.166666667,2.137931034,5.9,0.566666667,1.566666667,1,1.766666667
亲友,3.233333333,1.827586207,5.866666667,1.666666667,2.666666667,1,1.566666667
解放区,3.666666667,1.517241379,5.333333333,1,2,1.1,5.533333333
参数,2.333333333,1.24137931,1.4,0.133333333,1.133333333,1,1.2
世子,2.833333333,1.448275862,4.433333333,0.466666667,1.466666667,1.3,1.3
畔,2.3,1.310344828,1.133333333,0.166666667,1.166666667,1,3.933333333
添,1.766666667,2.034482759,1.466666667,0.466666667,1.466666667,1.033333333,1.633333333
控,1.833333333,1.896551724,2.333333333,-0.266666667,1.266666667,1.033333333,1.533333333
南洋,3.633333333,1.413793103,1.866666667,0.066666667,1.066666667,1,5.533333333
远远,1.766666667,1.517241379,1.3,-0.033333333,1.033333333,1.2,3.433333333
译作,2.2,1.379310345,2.733333333,0.3,1.3,1.033333333,1.266666667
夜晚,4.266666667,1.931034483,1.133333333,0.3,1.3,6.266666667,1.466666667
入轨,2.533333333,1.689655172,1.5,0.3,1.3,1.033333333,3.9
抵押,2.5,2.24137931,5,-1.233333333,2.233333333,1.1,1.666666667
中指,4.666666667,5.172413793,1.366666667,-0.333333333,1.333333333,1,1.866666667
奖牌,4.933333333,3.586206897,3.1,2.4,3.4,1,1.666666667
评审,3.066666667,2.344827586,5.7,0.233333333,1.233333333,1.166666667,1.7
收视,2.3,1.793103448,4.033333333,0.266666667,1.266666667,1.2,1.366666667
两广,2.333333333,1.379310345,2.833333333,0.066666667,1.066666667,1,4.566666667
购房,3.466666667,2.551724138,4.666666667,0.566666667,1.566666667,1.033333333,2.466666667
录像,4.1,3.137931034,2.1,0.066666667,1.066666667,1.133333333,1.566666667
至尊,2.066666667,1.551724138,3.3,2.1,3.1,1,1.2
圆环,4.966666667,3.344827586,1.1,0.066666667,1.066666667,1,3.266666667
瓜,4.9,3.517241379,1.1,0.2,1.2,1,1.633333333
赶,1.966666667,2.448275862,1.366666667,-0.066666667,1.066666667,1.3,2.6
朝代,2.6,1.310344828,4.366666667,0.166666667,1.166666667,5.6,2.166666667
迷信,2.333333333,1.827586207,3.633333333,-2.7,3.7,1.033333333,1.333333333
操,1.633333333,1.827586207,1.6,-0.433333333,1.433333333,1.033333333,1.6
售卖,2.966666667,2.655172414,5.333333333,0.1,1.1,1.1,1.9
固体,3.333333333,1.793103448,1.233333333,0.1,1.1,1,2.033333333
残存,2.1,1.448275862,1.533333333,-1.7,2.7,1.3,1.666666667
老虎,6.333333333,4.310344828,1.066666667,0.166666667,1.166666667,1,2.033333333
外地,2.733333333,1.551724138,2.333333333,0.166666667,1.166666667,1,5.533333333
热力学,2.9,1.24137931,1.833333333,0.1,1.1,1,1.266666667
北段,1.833333333,1.517241379,1.4,0.066666667,1.066666667,1.033333333,4.733333333
阳刚,2.466666667,2.137931034,1.5,1.8,2.8,1.033333333,1.433333333
波及,1.766666667,1.413793103,2.566666667,-0.9,1.9,1.066666667,2.133333333
出格,1.966666667,1.655172414,2.266666667,-1.466666667,2.466666667,1.033333333,1.6
瘫痪,3.8,4,1.333333333,-3.666666667,4.666666667,1.1,1.866666667
逃犯,3.5,2.793103448,5.333333333,-3.966666667,4.966666667,1.033333333,3.033333333
凸显,1.833333333,1.586206897,1.6,0.5,1.5,1.033333333,2.166666667
端口,2.9,1.724137931,1.1,0.166666667,1.166666667,1.033333333,2.633333333
狂欢,3.1,3.344827586,4.666666667,3.3,4.3,1.2,2.2
结交,2.2,2.275862069,5.633333333,0.966666667,1.966666667,1.133333333,2.033333333
交代,1.866666667,2.068965517,4.6,0.266666667,1.266666667,1.066666667,1.4
忠心,2.233333333,2.068965517,4.166666667,2.7,3.7,1.133333333,1.233333333
以求,1.366666667,1.275862069,1.766666667,0.2,1.2,1.066666667,1.1
价值,1.766666667,1.344827586,1.6,1.233333333,2.233333333,1.033333333,1.1
议事,2.5,2,5.533333333,0,1,1.1,1.5
东邻,2.233333333,1.655172414,3.633333333,0.133333333,1.133333333,1,5.7
箫,4.866666667,3.620689655,1.466666667,0.033333333,1.033333333,1.033333333,1.766666667
男爵,3.566666667,1.655172414,5.1,0.4,1.4,1,1.3
打掉,2.033333333,2.275862069,2.1,-1.466666667,2.466666667,1.033333333,1.966666667
建置,1.866666667,1.379310345,2.333333333,0.333333333,1.333333333,1.3,2.433333333
习性,1.866666667,1.275862069,1.333333333,0.166666667,1.166666667,1.233333333,1.133333333
啤酒,5.833333333,3.655172414,1.266666667,0,1,1,1.5
曝出,2.166666667,1.827586207,3.766666667,-1.1,2.1,1.1,1.7
悼念,2.9,2.724137931,5.133333333,-2.266666667,3.266666667,1.4,1.633333333
