股票代码,会计年度,行业代码,信息含量
300733,2020.0,C36,-0.1762406577432452
300735,2020.0,C39,-0.25832502919784184
300737,2020.0,C30,-0.30597995501538455
300738,2020.0,I65,-0.3830429743232292
300739,2020.0,C39,-0.20723008299793771
300740,2020.0,C26,-0.33685864318065495
300741,2020.0,C26,-0.3258645818456355
300742,2020.0,C36,-0.3313047255137329
300743,2020.0,C39,-0.33773097296942384
300745,2020.0,C36,-0.3148622600670753
300746,2020.0,M74,-0.25231814961937316
300747,2020.0,C39,-0.25139499620603734
300748,2020.0,C30,-0.33924712717683175
300749,2020.0,C21,-0.2721894311421169
300750,2020.0,C38,-0.2538275478396882
300751,2020.0,C35,-0.31955676983147935
300752,2020.0,C39,-0.23550007404861123
300753,2020.0,C35,-0.3564966118385299
300755,2020.0,F51,-0.29734808045134753
300757,2020.0,C35,-0.30468154275933473
300758,2020.0,C26,-0.20136967830704536
300760,2020.0,C35,-0.24566084407517524
300762,2020.0,C39,-0.18597845460205406
300763,2020.0,C38,-0.20200533409778182
300765,2020.0,C14,-0.2692177745238056
300766,2020.0,I64,-0.19878851757911709
300767,2020.0,C29,-0.18963208842784718
300768,2020.0,I65,-0.20559794740804088
300769,2020.0,C26,-0.20655898599325134
300771,2020.0,C35,-0.2153590736382262
300772,2020.0,C34,-0.24734553285294608
300773,2020.0,I64,-0.16059443188680647
300775,2020.0,C37,-0.1714001218321981
300776,2020.0,C35,-0.2570442966716646
300777,2020.0,C28,-0.20835935968187227
300778,2020.0,M74,-0.16512820445743365
300780,2020.0,C34,-0.17291227055294942
300781,2020.0,L72,-0.15641944392006102
300782,2020.0,C39,-0.25063937718470397
300783,2020.0,F52,-0.14774706178142358
300785,2020.0,I64,-0.19491802287739352
300786,2020.0,C35,-0.19555480503038977
300787,2020.0,C39,-0.21260631004541458
300788,2020.0,R85,-0.17988706204243043
300789,2020.0,I65,-0.23385219023976678
300790,2020.0,C39,-0.2520152206068474
300791,2020.0,C14,-0.33151916576833335
300792,2020.0,I64,-0.3153560294747419
300793,2020.0,C39,-0.1847777096185394
300795,2020.0,L72,-0.18497944206230943
300796,2020.0,C26,-0.2288035671396917
300797,2020.0,M74,-0.2876343563004736
300798,2020.0,C26,-0.22982883654537342
300799,2020.0,I65,-0.295435671276904
300800,2020.0,C40,-0.1791846682793284
300801,2020.0,C26,-0.266642033243248
300802,2020.0,C39,-0.1591760531357731
300803,2020.0,J69,-0.23744404325400997
300805,2020.0,L72,-0.25747130575677935
300806,2020.0,C29,-0.1438924333854012
300807,2020.0,C39,-0.27597261675525475
300808,2020.0,C38,-0.21675745335230392
300809,2020.0,C34,-0.23507213812069758
300810,2020.0,I65,-0.2639088210213599
300811,2020.0,C39,-0.20471562490764908
300812,2020.0,C35,-0.34460298706235404
300813,2020.0,C35,-0.24189442698463964
300816,2020.0,N77,-0.13397956761783236
300817,2020.0,C34,-0.2582036379486846
300818,2020.0,C35,-0.22212948065031432
300819,2020.0,C17,-0.15521310017130932
300820,2020.0,C38,-0.22680536714292715
300821,2020.0,C26,-0.3300684253470538
300822,2020.0,C39,-0.2653175870994764
300823,2020.0,C35,-0.2911883886747517
300824,2020.0,C38,-0.18634198027065282
300825,2020.0,M74,-0.3810801593512957
300826,2020.0,M74,-0.19854096735202167
300827,2020.0,C38,-0.3376087183393807
300828,2020.0,C33,-0.3514865856829087
300829,2020.0,C14,-0.28177956940965687
300830,2020.0,I65,-0.18435542437739189
300831,2020.0,C39,-0.2937026207994655
300832,2020.0,C27,-0.2404641730153825
300833,2020.0,C38,-0.3507108882894288
300835,2020.0,C39,-0.308505948844526
300836,2020.0,C35,-0.25064751344564495
300837,2020.0,C35,-0.14262805353204752
300838,2020.0,C40,-0.31882392261360065
300840,2020.0,C18,-0.2631823067381104
300841,2020.0,C27,-0.3138649965353648
300842,2020.0,C39,-0.2487830351127849
300843,2020.0,C39,-0.31661599652548933
300845,2020.0,I65,-0.1797797924186209
300846,2020.0,I65,-0.3068375471478129
300847,2020.0,C39,-0.26326577917485555
300848,2020.0,C26,-0.3108817764887285
300849,2020.0,C29,-0.2617646681657982
300850,2020.0,C34,-0.2757561697334944
300851,2020.0,I65,-0.2689466677396046
300852,2020.0,C39,-0.24156936667189208
300853,2020.0,C34,-0.3010129002564627
300855,2020.0,C32,-0.2530087706808194
300856,2020.0,C26,-0.3453580527939423
300857,2020.0,C39,-0.2976764678600751
300858,2020.0,C14,-0.3327222922096917
300861,2020.0,C30,-0.16567366552464804
300862,2020.0,C40,-0.19340401076564612
300864,2020.0,N77,-0.3417300498063741
300865,2020.0,C35,-0.29061783850088496
300866,2020.0,C39,-0.23189000861286518
300867,2020.0,N77,-0.18606849664988262
300868,2020.0,C29,-0.20278804203673736
300869,2020.0,C35,-0.2092097577940069
300870,2020.0,C39,-0.0966932201483247
300871,2020.0,C27,-0.19198596702226417
300872,2020.0,I65,-0.25583193579816066
300875,2020.0,C35,-0.1325594501601016
300876,2020.0,C28,-0.25832960240184194
300877,2020.0,C17,-0.2971993927022114
300878,2020.0,C27,-0.20013550653223705
300879,2020.0,C35,-0.1928370100189803
300880,2020.0,C40,-0.22805114718379182
300881,2020.0,C33,-0.3410975985811735
300882,2020.0,C40,-0.2083282484927383
300883,2020.0,C22,-0.253285804513105
300884,2020.0,C39,-0.2815762390052291
300885,2020.0,C33,-0.22193535306774553
300886,2020.0,C26,-0.21315830026014254
300887,2020.0,M74,-0.10579325564556463
300888,2020.0,C17,-0.2748048803995027
300889,2020.0,C38,-0.189879519278519
300890,2020.0,C30,-0.2161716554859928
300891,2020.0,C26,-0.25586343325122357
300892,2020.0,F52,-0.259375737435397
300893,2020.0,C36,-0.33142396236913907
300894,2020.0,C38,-0.22226156759480034
300895,2020.0,I65,-0.2244383336920636
300896,2020.0,C35,-0.20742530168113235
300897,2020.0,C40,-0.2042894180234045
300898,2020.0,C14,-0.18919191137756522
300899,2020.0,N77,-0.12331616522140532
300900,2020.0,C37,-0.2324207283253133
300901,2020.0,M74,-0.13300072814009556
300902,2020.0,C35,-0.2441977714993357
300903,2020.0,C39,-0.24811848648367915
300905,2020.0,C29,-0.3095346999716939
300906,2020.0,C37,-0.27019424831639494
300907,2020.0,C34,-0.2857326243480348
300908,2020.0,C14,-0.11157793709967155
300909,2020.0,C39,-0.2528647160094412
300910,2020.0,C26,-0.21245652393178902
300911,2020.0,C38,-0.4201871482548146
300912,2020.0,N77,-0.2462978511643903
300913,2020.0,C38,-0.17021163457391264
300915,2020.0,C14,-0.21213851951802976
300916,2020.0,C39,-0.1906847878531412
300917,2020.0,K70,-0.2592185249898826
300918,2020.0,C17,-0.39301346490152933
300919,2020.0,C39,-0.22392352754607112
300920,2020.0,C29,-0.24576694864684206
300921,2020.0,I64,-0.2688591064797299
300922,2020.0,C41,-0.22312495224875287
300923,2020.0,C37,-0.18531683839846075
300925,2020.0,I65,-0.2118324223282873
300999,2020.0,C13,-0.16653677335235256
600000,2020.0,J66,-0.2465140115708155
600006,2020.0,C36,-0.31358320783003624
600007,2020.0,K70,-0.31002047787408593
600010,2020.0,C31,-0.28570049574525447
600011,2020.0,D44,-0.2758802467425474
600012,2020.0,G54,-0.18909904989805773
600015,2020.0,J66,-0.27075000535300797
600016,2020.0,J66,-0.14736799988453889
600017,2020.0,G55,-0.25405562417143934
600018,2020.0,G55,-0.17806723985019074
600019,2020.0,C31,-0.20976442595945471
600020,2020.0,G54,-0.24536832700649128
600021,2020.0,D44,-0.3373704678332678
600022,2020.0,C31,-0.34660975775226327
600023,2020.0,D44,-0.2701344140809163
600025,2020.0,D44,-0.2244068174454671
600026,2020.0,G55,-0.28739600872472737
600027,2020.0,D44,-0.22785384445496037
600030,2020.0,J67,-0.24260114153646398
600031,2020.0,C35,-0.25569239818984524
600033,2020.0,G54,-0.07368580171782282
600035,2020.0,G54,-0.21879743203399446
600036,2020.0,J66,-0.20072823416661928
600038,2020.0,C37,-0.2811699654850445
600039,2020.0,E48,-0.23091938466728767
600048,2020.0,K70,-0.36864101658012827
600051,2020.0,F51,-0.32229870209628053
600052,2020.0,R86,-0.16923262754851287
600053,2020.0,J69,-0.1655203905746178
600055,2020.0,C35,-0.2056965172477237
600056,2020.0,C27,-0.24063135051617118
600057,2020.0,L72,-0.18662490557209677
600058,2020.0,F51,-0.31889254553006047
600059,2020.0,C15,-0.23421061939193913
600060,2020.0,C39,-0.22949251760264755
600061,2020.0,J67,-0.30115847171935395
600062,2020.0,C27,-0.2838523170612715
600063,2020.0,C28,-0.21831412543993084
600064,2020.0,K70,-0.21431539826228918
600066,2020.0,C36,-0.2996638524529182
600067,2020.0,K70,-0.3306014059162389
600070,2020.0,I64,-0.3583007465436545
600071,2020.0,C40,-0.22977941766365362
600072,2020.0,E48,-0.2979149216034216
600073,2020.0,C14,-0.29223751403706566
600077,2020.0,K70,-0.2967774227692854
600078,2020.0,C26,-0.2979576810264186
600079,2020.0,C27,-0.3274598996085095
600080,2020.0,C27,-0.1912003390640758
600081,2020.0,C36,-0.27710709059704397
600082,2020.0,K70,-0.31960447459191904
600083,2020.0,F51,-0.30555175568958726
600084,2020.0,C15,-0.19763246274326957
600085,2020.0,C27,-0.13559228515911775
600088,2020.0,R86,-0.33220684954906154
600089,2020.0,C38,-0.25546239047590175
600090,2020.0,F51,-0.188562385588781
600091,2020.0,C26,-0.2645201525824756
600094,2020.0,K70,-0.21945488872992658
600095,2020.0,J67,-0.21547396240981784
600096,2020.0,C26,-0.2169341837122349
600098,2020.0,D44,-0.23293537781152462
600099,2020.0,C37,-0.19254145913154055
600100,2020.0,C39,-0.23231185071393684
600101,2020.0,D44,-0.3291922999075776
600103,2020.0,C22,-0.22608193221746192
600104,2020.0,C36,-0.33940050732291804
600105,2020.0,C38,-0.16611112290170682
600106,2020.0,G54,-0.25739662515900225
600107,2020.0,C18,-0.15314256903657314
600109,2020.0,J67,-0.32375544186476435
600110,2020.0,C32,-0.2964469471285849
600111,2020.0,C32,-0.15880674629616992
600112,2020.0,C38,-0.20116609956108594
600113,2020.0,L72,-0.3229799958134467
600114,2020.0,C33,-0.1824284632133384
600116,2020.0,D44,-0.2153004230093142
600117,2020.0,C31,-0.2677688584105619
600118,2020.0,C39,-0.21547872465419948
600119,2020.0,G54,-0.24397470919576625
600120,2020.0,J69,-0.2806173504417717
600121,2020.0,B06,-0.2143123940044224
600122,2020.0,F52,-0.2811755470968048
600123,2020.0,B06,-0.18805337742798744
600126,2020.0,C31,-0.2491235180599001
600127,2020.0,C13,-0.2975856150384695
600128,2020.0,F51,-0.27381880469723774
600129,2020.0,C27,-0.26917925491792905
600130,2020.0,C39,-0.268973046344359
600131,2020.0,D44,-0.3329342385518993
600132,2020.0,C15,-0.20313038236550754
600133,2020.0,E48,-0.2856459027949101
600135,2020.0,C26,-0.2975800450158151
600136,2020.0,R86,-0.11253396644730054
600137,2020.0,C18,-0.264840204675169
600138,2020.0,L72,-0.29211537168430346
600139,2020.0,J66,-0.16906299636192695
600141,2020.0,C26,-0.2777783856777858
600143,2020.0,C29,-0.2957889498224229
600148,2020.0,C36,-0.3295011120896456
600149,2020.0,D44,-0.30140353703859823
600150,2020.0,C37,-0.2410553788900426
600151,2020.0,C39,-0.2509043306145111
600152,2020.0,C38,-0.18397242642220285
600153,2020.0,F51,-0.21711724239003422
600156,2020.0,C17,-0.35557136106706394
600157,2020.0,D44,-0.17678589203115475
600158,2020.0,K70,-0.3441592810368591
600159,2020.0,K70,-0.2200916716937019
600160,2020.0,C26,-0.2382622737074686
600161,2020.0,C27,-0.16575744511872034
600162,2020.0,K70,-0.264418132651026
600163,2020.0,D44,-0.2898582853405066
600165,2020.0,C26,-0.26639246378659426
600166,2020.0,C36,-0.20301304938519213
600167,2020.0,D44,-0.2585008786173585
600169,2020.0,C35,-0.18925417355341467
600170,2020.0,E48,-0.2922884847932404
600171,2020.0,C39,-0.15623631090202436
600172,2020.0,C30,-0.23654329311235683
600173,2020.0,K70,-0.3437902582228049
600176,2020.0,C30,-0.24686741958918879
600177,2020.0,C18,-0.16275722676194193
600178,2020.0,C36,-0.3298105069096293
600180,2020.0,F51,-0.24421711339595245
600182,2020.0,C29,-0.21715572713255282
600183,2020.0,C39,-0.3252896261213799
600185,2020.0,K70,-0.22071819722082334
600186,2020.0,C14,-0.15533233967056784
600188,2020.0,B06,-0.1561679986641477
600189,2020.0,C15,-0.26833734363959527
600190,2020.0,G55,-0.2553206176080747
600191,2020.0,C13,-0.26580259008238843
600192,2020.0,C38,-0.3046113166293826
600193,2020.0,E50,-0.17654796222037072
600195,2020.0,C27,-0.2958760542972876
600196,2020.0,C27,-0.2499058213033468
600197,2020.0,C15,-0.3123886770780361
600198,2020.0,C39,-0.2948844945369794
600199,2020.0,C15,-0.32812064119372636
600201,2020.0,C27,-0.23879699671407897
600202,2020.0,C38,-0.3697821184288567
600203,2020.0,C39,-0.2722678301369544
600206,2020.0,C32,-0.3047955314404773
600207,2020.0,D45,-0.15113221711289562
600208,2020.0,K70,-0.24442075024957832
600209,2020.0,E50,-0.180310952393831
600210,2020.0,C29,-0.12535330307769862
600211,2020.0,C27,-0.27186015687712106
600213,2020.0,C36,-0.2184341257436438
600215,2020.0,K70,-0.36345569391640287
600216,2020.0,C27,-0.2690375467273714
600218,2020.0,C34,-0.307704377752541
600219,2020.0,C32,-0.2716156713449821
600220,2020.0,C17,-0.4377444011240698
600222,2020.0,C27,-0.3796929790153484
600223,2020.0,K70,-0.2690447269802823
600225,2020.0,K70,-0.2238903684589932
600226,2020.0,I64,-0.21521784869552138
600227,2020.0,C27,-0.21467923808499678
600228,2020.0,C26,-0.10386892373987644
600229,2020.0,R85,-0.18840533403502416
600230,2020.0,C26,-0.3285050198164108
600231,2020.0,C31,-0.24225022375801233
600232,2020.0,C17,-0.21596884430780683
600234,2020.0,C39,-0.2589176503024647
600235,2020.0,C22,-0.16632798372174898
600236,2020.0,D44,-0.2771718942424263
600238,2020.0,C15,-0.28172519416319963
600239,2020.0,K70,-0.27969748158073987
600242,2020.0,I64,-0.2872412647894722
600243,2020.0,C34,-0.19441263226521133
600246,2020.0,K70,-0.2135987756196435
600248,2020.0,E48,-0.17207002399690102
600249,2020.0,C26,-0.3286690908098159
600250,2020.0,F51,-0.2810162666690989
600251,2020.0,C13,-0.23464995564200009
600252,2020.0,C27,-0.28883307929614543
600255,2020.0,C32,-0.30998194690699266
600259,2020.0,B09,-0.3404561403502085
600260,2020.0,C39,-0.26576511388758073
600261,2020.0,C38,-0.178122537785527
600262,2020.0,C35,-0.23145879842285816
600266,2020.0,K70,-0.3833491032502564
600267,2020.0,C27,-0.33251732235373055
600268,2020.0,C38,-0.36390214568348245
600269,2020.0,G54,-0.3159330239478928
600271,2020.0,C39,-0.1931449122369845
600272,2020.0,F52,-0.32613561970603266
600273,2020.0,C26,-0.2069971893509328
600275,2020.0,C13,-0.24036600881446835
600276,2020.0,C27,-0.283035883569443
600277,2020.0,C26,-0.14396828643599385
600278,2020.0,F51,-0.2090421248484035
600279,2020.0,G55,-0.2228718445761892
600280,2020.0,F52,-0.16201368687602188
600282,2020.0,C31,-0.15515783673094524
600284,2020.0,E48,-0.22670136302670457
600285,2020.0,C27,-0.21629840975457837
600287,2020.0,F51,-0.21883567396389414
600288,2020.0,C39,-0.12471177876822508
600289,2020.0,I65,-0.31260989839301273
600290,2020.0,C38,-0.3347615077806141
600292,2020.0,N77,-0.2249850015053224
600295,2020.0,C31,-0.27941334154914005
600297,2020.0,F52,-0.1871434122882169
600298,2020.0,C14,-0.3032961309119272
600299,2020.0,C27,-0.2184714323292542
600300,2020.0,C15,-0.16227905168075624
600301,2020.0,C26,-0.283672421380076
600302,2020.0,C35,-0.22445133788139462
600303,2020.0,C36,-0.1925176078502928
600305,2020.0,C14,-0.2787501354558402
600306,2020.0,F52,-0.2706884627047855
600307,2020.0,C31,-0.09804622921226994
600308,2020.0,C22,-0.21709161896384843
600309,2020.0,C26,-0.2603061719302956
600310,2020.0,D44,-0.34940049310154586
600311,2020.0,B09,-0.29072174843220044
600312,2020.0,C38,-0.3062663276404277
600315,2020.0,C26,-0.24874935429945683
600316,2020.0,C37,-0.2331113224302303
600318,2020.0,J69,-0.23413085999912178
600319,2020.0,C26,-0.24961248761438337
600320,2020.0,C35,-0.3671692601141685
600322,2020.0,K70,-0.29726319156918823
600323,2020.0,N77,-0.29992069256544046
600325,2020.0,K70,-0.1976123379058792
600326,2020.0,C30,-0.23704817151934557
600327,2020.0,F52,-0.16118296660058015
600328,2020.0,C26,-0.30043351170630045
600329,2020.0,C27,-0.26273700090056473
600330,2020.0,C39,-0.2755239539139321
600331,2020.0,C32,-0.22076768130494503
600332,2020.0,C27,-0.3325768853070888
600333,2020.0,D45,-0.31913459485555307
600335,2020.0,F51,-0.2674420405238515
600336,2020.0,C38,-0.37327715309476533
600337,2020.0,F52,-0.36895235228825124
600338,2020.0,B09,-0.1874186628662723
600340,2020.0,K70,-0.2866811369794904
600343,2020.0,C35,-0.3600200223765021
600345,2020.0,C39,-0.18929225247343223
600346,2020.0,C28,-0.20896318662806865
600348,2020.0,B06,-0.08457492426978797
600350,2020.0,G54,-0.21147391134290588
600351,2020.0,C27,-0.269598070067308
600352,2020.0,C26,-0.33526593018027956
600353,2020.0,C39,-0.1923549395262992
600355,2020.0,C39,-0.26537134345406166
600356,2020.0,C22,-0.1859602712005879
600358,2020.0,I64,-0.23567383392865124
600360,2020.0,C39,-0.26068813675248925
600361,2020.0,F52,-0.2859229438396973
600362,2020.0,C32,-0.18668814967695888
600363,2020.0,C39,-0.18876829233897163
600365,2020.0,C15,-0.3793678280766285
600366,2020.0,C30,-0.3214518663902389
600367,2020.0,C26,-0.3059172505661297
600368,2020.0,G54,-0.25171377489918406
600369,2020.0,J67,-0.2755908063179043
600370,2020.0,C17,-0.20595075982472894
600372,2020.0,C37,-0.17329735163877338
600373,2020.0,R85,-0.15940237299466312
600375,2020.0,C36,-0.20836476752339259
600376,2020.0,K70,-0.29445191111148067
600377,2020.0,G54,-0.19592415114363024
600378,2020.0,C26,-0.2996110610970553
600379,2020.0,C38,-0.18400423323149295
600380,2020.0,C27,-0.2733946300061732
600381,2020.0,C14,-0.15094096371475896
600382,2020.0,F51,-0.29835372608957145
600383,2020.0,K70,-0.2529830865790046
600385,2020.0,C27,-0.3011559185197966
600386,2020.0,F52,-0.3137873815143353
600387,2020.0,F51,-0.2322883774996078
600388,2020.0,C35,-0.294433689391894
600389,2020.0,C26,-0.29576411661605995
600390,2020.0,J69,-0.12561670333688654
600391,2020.0,C37,-0.0972447017021723
600392,2020.0,C32,-0.28470567249543366
600393,2020.0,K70,-0.30180268823115597
600395,2020.0,B06,-0.3893406193209315
600396,2020.0,D44,-0.3213754129510512
600397,2020.0,B06,-0.31839244133521105
600398,2020.0,C18,-0.11367242215635037
600399,2020.0,C31,-0.28130123098019316
600400,2020.0,C18,-0.21694579161205418
600403,2020.0,B06,-0.31185503245810275
600405,2020.0,C39,-0.2822823551112617
600406,2020.0,I65,-0.18403324911050645
600408,2020.0,C31,-0.2766856633313919
600409,2020.0,C26,-0.30726441731294696
600410,2020.0,I65,-0.23353807356442088
600415,2020.0,L72,-0.1297752640828042
600416,2020.0,C34,-0.22138110363430835
600418,2020.0,C36,-0.18670445302739186
600419,2020.0,C14,-0.18369704981969703
600420,2020.0,C27,-0.1819115632084165
600421,2020.0,C34,-0.3786763685378794
600422,2020.0,C27,-0.23379837785176585
600425,2020.0,C30,-0.26293567081836167
600426,2020.0,C26,-0.2606998473256771
600428,2020.0,G55,-0.26318259469102906
600429,2020.0,C14,-0.32375729244134277
600433,2020.0,C22,-0.20806022584643588
600435,2020.0,C39,-0.2157068036262605
600436,2020.0,C27,-0.2734081160247048
600438,2020.0,C13,-0.11266237126833259
600444,2020.0,C34,-0.3527029662521772
600446,2020.0,I65,-0.360654473094749
600448,2020.0,C17,-0.24569186487088363
600449,2020.0,C30,-0.2155873515951447
600452,2020.0,D44,-0.39761230699069816
600456,2020.0,C32,-0.127274887149141
600458,2020.0,C29,-0.15529591865987752
600459,2020.0,C32,-0.30736586420570955
600460,2020.0,C39,-0.20701748805220888
600462,2020.0,L72,-0.18068732115214928
600463,2020.0,E48,-0.2352470061599619
600466,2020.0,K70,-0.2040199154260122
600468,2020.0,C38,-0.15972037095741282
600469,2020.0,C29,-0.37523707236086556
600470,2020.0,C26,-0.22428191816904036
600475,2020.0,N77,-0.24580885400728086
600476,2020.0,I65,-0.18807640964240271
600477,2020.0,C33,-0.2446892760932101
600478,2020.0,C38,-0.19502942565686865
600479,2020.0,C27,-0.32875110150959774
600480,2020.0,C36,-0.22031530088092027
600481,2020.0,C38,-0.18874118931127984
600482,2020.0,C37,-0.12706193034223978
600483,2020.0,D44,-0.19242459266948345
600486,2020.0,C26,-0.329472600501307
600487,2020.0,C38,-0.26420781544346617
600488,2020.0,C27,-0.2420652366138184
600489,2020.0,B09,-0.27299206326056463
600490,2020.0,C32,-0.2628515719697822
600491,2020.0,E48,-0.1296207204566017
600493,2020.0,C17,-0.4066850928601394
600495,2020.0,C37,-0.3334157236498742
600496,2020.0,C33,-0.12416534173970349
600497,2020.0,B09,-0.16406689130258603
600498,2020.0,C39,-0.20786115880979297
600499,2020.0,C35,-0.28527189785818263
600500,2020.0,C26,-0.19146639661846443
600501,2020.0,C36,-0.33542160412125266
600502,2020.0,E48,-0.20946017812907514
600503,2020.0,K70,-0.242266642294662
600505,2020.0,D44,-0.2998027841085714
600507,2020.0,C31,-0.2809625134513401
600508,2020.0,B06,-0.14125205995062257
600509,2020.0,D44,-0.14804340817487588
600510,2020.0,K70,-0.22524848406661696
600511,2020.0,F51,-0.32415147616180284
600512,2020.0,E48,-0.21719885258206872
600513,2020.0,C27,-0.13702613934478988
600515,2020.0,K70,-0.16495657332952046
600516,2020.0,C30,-0.2631411365697195
600517,2020.0,J69,-0.17852251276912856
600518,2020.0,C27,-0.27231376750259007
600519,2020.0,C15,-0.19270239141227385
600521,2020.0,C27,-0.26082981563364926
600522,2020.0,C38,-0.3939410841384958
600523,2020.0,C36,-0.2162156045274443
600525,2020.0,C39,-0.22660796313593207
600526,2020.0,C35,-0.28721638092569224
600527,2020.0,C28,-0.1911267673835707
600528,2020.0,C35,-0.2748623102356589
600529,2020.0,C30,-0.24429524744193573
600530,2020.0,C27,-0.2185228383354004
600531,2020.0,C32,-0.16833798649228238
600533,2020.0,K70,-0.25907585926262217
600535,2020.0,C27,-0.1555558339926585
600536,2020.0,I65,-0.1967132509453853
600537,2020.0,C38,-0.17703279503778013
600538,2020.0,F51,-0.23989938199301458
600539,2020.0,C30,-0.32709281180972527
600543,2020.0,C15,-0.25598231562115603
600545,2020.0,C35,-0.2691165040713354
600546,2020.0,F51,-0.29528811443993475
600547,2020.0,B09,-0.23636925495559546
600548,2020.0,G54,-0.21381488410801616
600549,2020.0,C32,-0.22400941576922256
600550,2020.0,C38,-0.3395847658917357
600551,2020.0,R85,-0.3160824689026977
600552,2020.0,C39,-0.29749566332140254
600555,2020.0,K70,-0.24049201624074
600556,2020.0,I65,-0.19344445339809435
600557,2020.0,C27,-0.2038994036005753
600558,2020.0,C33,-0.2868719566125153
600559,2020.0,C15,-0.2016429732732679
600560,2020.0,C35,-0.3347260997764066
600561,2020.0,G54,-0.27577723010504546
600562,2020.0,C39,-0.1237595744391005
600563,2020.0,C39,-0.2772758930312371
600565,2020.0,K70,-0.31689609475624214
600566,2020.0,C27,-0.36551410608511936
600567,2020.0,C22,-0.25411378897521675
600568,2020.0,C27,-0.2283363127125252
600569,2020.0,C31,-0.2963446913601441
600570,2020.0,I65,-0.235639199317777
600571,2020.0,I65,-0.22460775307347708
600573,2020.0,C15,-0.24561400932075855
600575,2020.0,G55,-0.21146692471294867
600577,2020.0,C38,-0.2741413849402786
600578,2020.0,D44,-0.22581556955057178
600579,2020.0,C35,-0.20360375282265716
600580,2020.0,C38,-0.2849818465229593
600581,2020.0,C31,-0.2685844011021148
600582,2020.0,C35,-0.23673445081364827
600584,2020.0,C39,-0.27316621140034963
600585,2020.0,C30,-0.31805282256648865
600586,2020.0,C30,-0.23979973454055017
600587,2020.0,C35,-0.2504441485306631
600588,2020.0,I65,-0.10426967599926491
600589,2020.0,C26,-0.30592308180599703
600590,2020.0,C38,-0.2637364575670823
600592,2020.0,C34,-0.18366954334246832
600594,2020.0,C27,-0.23453637890799073
600595,2020.0,C32,-0.11477762179175441
600596,2020.0,C26,-0.17585329213253234
600597,2020.0,C14,-0.26387007416409825
600599,2020.0,J69,-0.20154483601780304
600600,2020.0,C15,-0.2127280224738014
600601,2020.0,C39,-0.23887426291896446
600602,2020.0,I65,-0.21845019331162446
600604,2020.0,K70,-0.19324086719347966
600605,2020.0,F51,-0.2202727690132787
600606,2020.0,K70,-0.23269124246316472
600608,2020.0,C31,-0.19707005091041557
600609,2020.0,C36,-0.22337166507980116
600610,2020.0,C26,-0.1507582131149081
600611,2020.0,G54,-0.250678656519886
600612,2020.0,C41,-0.22852197882937333
600613,2020.0,C27,-0.25003921312501176
600615,2020.0,C33,-0.1730699903274358
600616,2020.0,C15,-0.175222049814227
600617,2020.0,D45,-0.2859218000068152
600618,2020.0,C26,-0.226056153798415
600619,2020.0,C34,-0.22218274774225155
600621,2020.0,J67,-0.2719274165131884
600622,2020.0,K70,-0.3285900306151607
600623,2020.0,C26,-0.3666684524356337
600626,2020.0,F51,-0.2934928363427747
600628,2020.0,F52,-0.25932985226939675
600629,2020.0,M74,-0.3083583681143607
600630,2020.0,C17,-0.09570404404892172
600633,2020.0,I64,-0.21654145751698692
600635,2020.0,D45,-0.14129837636889192
600636,2020.0,C26,-0.3341223007998802
600638,2020.0,K70,-0.3443650939858131
600639,2020.0,K70,-0.24649642405751043
600640,2020.0,I64,-0.12598965377732402
600641,2020.0,K70,-0.2694783434591447
600642,2020.0,D45,-0.2335744375101023
600643,2020.0,J69,-0.12750112527966867
600644,2020.0,D44,-0.2755019929147745
600647,2020.0,F51,-0.2339253278729656
600648,2020.0,F51,-0.27132182233400265
600649,2020.0,K70,-0.3940538490903005
600650,2020.0,G54,-0.2551622354956691
600651,2020.0,C38,-0.18678866208845546
600652,2020.0,I64,-0.2503288727561326
600653,2020.0,F52,-0.29973237524134544
600654,2020.0,I65,-0.22699213185213024
600655,2020.0,F52,-0.2858170738392349
600657,2020.0,K70,-0.32155982427873864
600658,2020.0,K70,-0.33740912139867224
600660,2020.0,C30,-0.3107031649121218
600662,2020.0,G54,-0.28722619448315523
600663,2020.0,K70,-0.2538126477944132
600664,2020.0,C27,-0.3143796940871648
600665,2020.0,K70,-0.2625228600751059
600666,2020.0,C39,-0.25966301804199726
600667,2020.0,C39,-0.2922420432946308
600668,2020.0,C30,-0.32082587048777866
600671,2020.0,C27,-0.3853912608413861
600674,2020.0,D44,-0.24395631986893573
600676,2020.0,G54,-0.34696106795717013
600678,2020.0,C30,-0.2270784341088558
600679,2020.0,C37,-0.22805056612194707
600681,2020.0,D45,-0.18328175081981588
600682,2020.0,F52,-0.1847924842735198
600683,2020.0,K70,-0.32996237240283904
600684,2020.0,K70,-0.32920324683470065
600685,2020.0,C37,-0.2488565245426848
600686,2020.0,C36,-0.30331538095747357
600689,2020.0,C17,-0.22606111020729366
600690,2020.0,C38,-0.25345245128046445
600691,2020.0,C26,-0.2257339853911547
600692,2020.0,K70,-0.32387287806258624
600693,2020.0,F52,-0.2803474834280175
600694,2020.0,F52,-0.1829408650450801
600695,2020.0,J67,-0.2629404488889147
600696,2020.0,K70,-0.26285897467231534
600697,2020.0,F52,-0.20498706115402182
600698,2020.0,C36,-0.16168794482101068
600699,2020.0,C36,-0.23635568943477814
600702,2020.0,C15,-0.1361091473207797
